customer_id,first_name,last_name,email,phone,signup_date,birth_date,gender,city,country,status
855,Samantha,Gibbs,amydickson@example.com,+1-317-676-0299,2023-07-01,1967-09-23,Male,West Donnaland,Jamaica,Active
856,Wendy,Bradley,petersonlisa@example.net,9685841333,2024-05-16,1957-06-20,Male,Lisashire,Nicaragua,Inactive
857,Julie,Todd,bmueller@example.net,925-352-3561,2025-09-11,1975-06-21,Female,North Edwardfort,Comoros,Inactive
858,Ryan,Thompson,amy32@example.net,803.521.1920x613,2025-04-09,1969-01-20,Female,New Megan,Denmark,Active
859,Corey,Chase,stevensonjennifer@example.com,652.677.8956x13371,2025-11-14,1976-08-03,Male,Port Zacharymouth,Senegal,Inactive
860,Cynthia,Prince,vargassteven@example.net,390-829-5026x480,2024-04-10,1958-11-21,Male,Lake Shawnside,South Georgia and the South Sandwich Islands,Active
861,Monique,Wilcox,shortgregory@example.com,440-937-3416x781,2024-01-18,1965-06-21,Male,Smithbury,China,Active
862,Scott,Robertson,georgegina@example.net,001-378-522-1021x7982,2025-10-11,1970-06-15,Male,Robertchester,Maldives,Inactive
863,Heather,Miller,pmurphy@example.net,586-529-8579x736,2023-07-23,1991-06-05,Male,West Rachelbury,Fiji,Inactive
864,Rebecca,Caldwell,davislisa@example.net,982-285-6053,2023-05-06,1979-11-11,Male,South Joseph,French Polynesia,Active
865,Brandon,Lopez,shermandonna@example.com,498.266.1770x6736,2025-10-20,1958-02-08,Male,Vargasbury,Burundi,Inactive
866,Laura,Taylor,peter97@example.org,(306)882-1223x552,2025-02-06,1966-01-11,Male,North Randy,Croatia,Inactive
867,Kelly,Morris,erinstewart@example.net,+1-350-458-7146x92182,2025-02-04,1965-12-08,Female,Wadetown,French Southern Territories,Inactive
868,Nicholas,Wright,samantha65@example.org,696-279-0898x43699,2025-08-14,1992-12-16,Male,Ruizville,Lithuania,Active
869,Dustin,Green,carrwilliam@example.org,(620)650-9386,2023-01-30,1996-05-22,Female,East Jessica,Palestinian Territory,Active
870,Amanda,Young,bryan80@example.org,+1-924-295-9881x1457,2025-03-08,1973-12-27,Male,Jenkinsfort,Barbados,Active
871,Ashlee,Molina,daniel40@example.org,001-471-252-3867x673,2025-01-03,1983-08-21,Female,Kimberlytown,Netherlands,Active
872,Laura,Finley,zpark@example.net,+1-874-461-9177x987,2025-06-09,1981-07-05,Female,Romerohaven,Nauru,Active
873,George,Turner,jennifer66@example.com,+1-296-787-2258x937,2025-11-01,1977-12-08,Female,Murphyhaven,Malta,Inactive
874,Christian,Sharp,elainewells@example.org,+1-780-962-3504x05669,2025-07-16,1967-03-30,Female,Ericaton,Canada,Active
875,Monica,Smith,xbridges@example.com,001-700-612-4825,2023-05-01,1985-06-06,Female,Ruizborough,Tuvalu,Active
876,Christine,Valdez,keithsalas@example.org,428-567-9632x594,2025-07-24,2006-01-22,Male,Harrisburgh,New Caledonia,Active
877,John,Schwartz,alexanderwong@example.org,+1-428-694-6338x9156,2024-08-24,1977-10-30,Female,Archertown,Algeria,Inactive
878,Roberta,Brown,ibarrett@example.org,452-485-7256,2023-07-17,2004-07-30,Male,Laurenmouth,South Georgia and the South Sandwich Islands,Inactive
879,Douglas,Wilson,dawnperry@example.com,(893)735-8951x3818,2025-08-19,2006-03-20,Female,Port Emilyport,Peru,Active
880,Steven,Parker,dhanson@example.net,(607)684-6850x957,2023-12-07,2006-07-19,Female,East Maria,Liberia,Active
881,Jonathan,Sullivan,carnold@example.com,303.949.1891,2024-03-27,1965-10-06,Female,Brownside,Greenland,Active
882,Jonathan,Shaw,jeremiah69@example.org,+1-772-503-8593x401,2023-04-10,1968-06-14,Male,Hubbardland,Svalbard & Jan Mayen Islands,Inactive
883,Albert,Jacobson,pbradford@example.net,(741)554-7155x3132,2025-09-17,1968-08-04,Male,Vegamouth,Gibraltar,Inactive
884,Linda,Padilla,robert89@example.com,(678)313-6750x09421,2025-06-20,1963-12-30,Female,South Peterburgh,Tokelau,Inactive
885,Rachel,Collins,goodashley@example.net,9522769819,2025-05-04,1990-04-27,Female,Port Chadburgh,Belize,Inactive
886,Erica,Wilson,daniel71@example.org,+1-827-404-5238x885,2025-10-25,1965-05-06,Female,South Jamesshire,Greenland,Active
887,Eric,Hendricks,steven18@example.net,(858)966-0598,2024-07-12,1997-05-07,Female,Port Mary,Tajikistan,Active
888,Scott,Phillips,sanchezcrystal@example.net,+1-774-642-2758,2024-01-13,1970-10-27,Male,Lake Wandaside,Ethiopia,Inactive
889,Michael,Mendez,suttonamber@example.net,+1-459-665-5942,2023-11-07,1955-07-19,Female,South David,Portugal,Inactive
890,Briana,Robinson,chloe58@example.org,+1-711-565-0200x024,2023-10-08,1964-03-09,Female,South Jacqueline,Guam,Active
891,Danielle,Anderson,egibson@example.net,001-531-232-1551,2025-04-17,1956-01-07,Male,Port Linda,Brunei Darussalam,Inactive
892,Roger,Hernandez,robert44@example.org,857-808-3682x14448,2024-05-09,1964-01-23,Male,Davistown,Ukraine,Active
893,John,Adkins,nealcarla@example.com,001-697-827-3677,2023-12-06,1977-05-19,Male,Shortport,Iceland,Active
894,Megan,Obrien,bryan79@example.org,(302)558-2543,2023-06-26,1982-03-21,Male,Georgeshire,Azerbaijan,Active
895,James,Perry,douglaskelly@example.net,(481)223-1239,2024-02-10,1993-12-12,Male,Ericborough,United States Virgin Islands,Active
896,Paul,Dunn,mitchellchristopher@example.net,+1-449-510-6018x3647,2024-11-15,1962-04-01,Female,North Emily,Vanuatu,Active
897,Timothy,Ruiz,yorkjoshua@example.org,001-487-450-8276x817,2023-09-15,1969-07-30,Male,West Kevin,Kenya,Inactive
898,John,Medina,joshua40@example.net,(277)754-5847x262,2024-06-19,1968-10-27,Male,North Justinshire,Gibraltar,Active
899,Ashley,Beck,munozrenee@example.net,(891)287-6831,2025-09-30,1955-08-04,Female,Colefurt,Jordan,Active
900,Bailey,Robinson,donnawood@example.org,+1-527-917-2173,2023-02-27,1970-07-18,Male,North Christina,Montenegro,Inactive
901,Victoria,Wright,kimberly37@example.org,001-539-892-0522x299,2024-06-18,1956-05-28,Male,Leestad,Portugal,Active
902,Kenneth,Fischer,cooperchristopher@example.org,(416)559-1438,2025-03-04,1969-11-05,Male,Wendyhaven,New Caledonia,Active
903,Tiffany,Marks,marymullins@example.com,(655)639-8358,2023-12-01,1968-05-03,Female,West Jesse,Nigeria,Inactive
904,Dominique,Miller,cyoung@example.net,(617)977-3264x30954,2023-11-14,1972-03-04,Male,Donnabury,Bangladesh,Active
905,Joshua,Griffin,jasonnavarro@example.com,+1-312-479-9702x927,2023-12-16,1982-09-12,Female,Lake Dwayneland,Cook Islands,Inactive
906,Ashlee,Padilla,maykarla@example.org,9537978713,2024-01-09,1986-10-16,Female,Hardyville,Micronesia,Inactive
907,Gina,Miller,jacksonraymond@example.com,(498)783-2201,2023-10-10,1984-12-02,Female,Ruiztown,Cyprus,Inactive
908,Julie,Elliott,wreese@example.net,(908)732-0048x7978,2023-01-22,1959-07-10,Male,Waltersview,British Virgin Islands,Active
909,Brandon,Brown,noahthornton@example.com,+1-635-585-2386x00304,2025-11-05,2004-11-12,Female,Lake Daniel,Antarctica (the territory South of 60 deg S),Active
910,Catherine,Kelley,dustin60@example.com,(219)495-1715x2391,2023-12-09,2002-01-08,Male,North Noahview,Afghanistan,Inactive
911,Tyler,Wagner,ureyes@example.net,+1-292-595-0143x7483,2023-03-30,1963-04-10,Male,Port Destiny,Saint Barthelemy,Active
912,Rebecca,Armstrong,davisamanda@example.com,3964713971,2023-04-01,2000-07-12,Male,West Aaronmouth,Syrian Arab Republic,Inactive
913,Justin,Hernandez,pbishop@example.com,(302)321-3217x6720,2024-06-20,1984-01-09,Female,North Thomasberg,India,Active
914,Lauren,Murphy,joseph14@example.net,216-961-2201,2025-10-03,1985-12-18,Female,Mccoyton,Solomon Islands,Active
915,Catherine,Meyer,rmurray@example.net,(658)573-3930,2025-02-28,1979-10-07,Male,Hobbsborough,Finland,Inactive
916,Michael,Wilson,jessicachapman@example.org,(365)338-0274x81242,2025-01-13,1955-08-23,Female,New Crystalton,Ecuador,Active
917,Dana,Harris,erica25@example.net,608-868-2509x5229,2024-08-21,1984-09-08,Male,South Erikberg,Croatia,Inactive
918,Christine,Aguilar,chambersmarie@example.org,(509)735-5610,2023-01-12,1983-12-17,Male,New Sonya,Peru,Active
919,Erica,Davis,gdavis@example.net,(697)501-3712,2024-07-02,1964-07-29,Male,Lake Molly,Cape Verde,Inactive
920,Jennifer,Dixon,ubell@example.com,(258)458-5642x30412,2024-01-18,2007-09-18,Male,Marissahaven,Colombia,Active
921,Donna,Stokes,james09@example.org,406.215.9273x8740,2024-06-26,1987-06-20,Female,Karentown,Singapore,Active
922,Mary,Chavez,maysdiane@example.org,316.769.0632x248,2024-11-24,1996-05-26,Female,South Dylanhaven,Senegal,Inactive
923,Courtney,Palmer,ericksondavid@example.net,942-903-4030x10956,2024-07-28,1996-06-02,Male,Stephanieburgh,Jersey,Active
924,Rebecca,Bryant,nicholasgallagher@example.net,(464)591-5795x546,2025-11-05,1978-07-21,Male,Welchland,Niue,Active
925,Debbie,Brown,pauladominguez@example.com,371-324-7601x080,2025-04-23,2006-01-04,Male,South Amberchester,Saint Kitts and Nevis,Inactive
926,Kyle,Ford,steven17@example.com,6303683176,2025-10-13,1976-05-12,Male,Lake Carolfurt,Slovakia (Slovak Republic),Inactive
927,Scott,Roman,qschwartz@example.com,226.380.8081x5712,2024-01-21,1971-11-12,Female,East Laurenfurt,Canada,Active
928,Bethany,Cummings,fernando14@example.org,707-313-8067x13073,2025-01-13,2005-11-03,Male,Andersonside,United States Minor Outlying Islands,Active
929,Jessica,Foster,dprice@example.com,4453847436,2024-04-26,1958-10-08,Male,New Dennistown,Brunei Darussalam,Inactive
930,Christopher,Velasquez,gregory17@example.org,001-830-809-6258x857,2024-11-03,1966-09-21,Male,New David,Lithuania,Inactive
931,Kenneth,Reese,fwhite@example.org,+1-847-403-1805x339,2024-08-14,1973-10-30,Male,Lake Katherineburgh,Korea,Inactive
932,Julie,Lane,amberreynolds@example.net,446.966.2159x183,2025-05-29,1998-08-01,Female,Leeview,Lao People's Democratic Republic,Active
933,Gregory,Williams,gainesjennifer@example.org,7002466614,2024-01-20,1980-02-08,Female,Josephmouth,Lao People's Democratic Republic,Active
934,David,Cooper,jonesashley@example.com,001-511-307-9771x40049,2025-08-13,1969-03-30,Female,Mccoyburgh,Cuba,Active
935,Amber,Brown,fsmith@example.org,001-294-690-5315x204,2024-05-04,1958-09-23,Female,Matthewhaven,Costa Rica,Active
936,Teresa,Mcknight,fitzpatrickelizabeth@example.com,+1-397-869-8731x3797,2023-10-05,1960-03-27,Female,Yoderland,Wallis and Futuna,Inactive
937,Alyssa,Michael,isabelconway@example.net,(998)941-6612x3740,2024-06-12,1966-09-08,Female,North Jill,Belarus,Inactive
938,Robin,Jones,robertsonshelby@example.com,001-643-332-5623,2023-12-07,1970-08-15,Female,Lisaberg,Israel,Inactive
939,Maria,Peck,ugraham@example.org,+1-970-414-2620x370,2024-10-08,2004-11-28,Female,Francisstad,Turks and Caicos Islands,Inactive
940,Jonathan,Johnson,aaronfinley@example.com,316-502-0418,2024-06-27,1994-07-01,Male,South Candice,Saint Kitts and Nevis,Inactive
941,Makayla,Ortiz,bradleysavannah@example.com,(299)689-8972x117,2025-04-24,1992-10-03,Male,East Summermouth,Madagascar,Inactive
942,Timothy,Mack,evelyn60@example.net,+1-580-918-6448x22175,2024-12-02,2007-04-14,Female,Johnburgh,Reunion,Inactive
943,Lindsay,Cannon,diazmelissa@example.com,957.308.2004x80675,2024-01-24,1972-06-28,Male,Ashleyfurt,Antigua and Barbuda,Inactive
944,Julie,Good,randallkathleen@example.com,(336)491-4961,2024-08-01,1988-02-05,Female,East Chelseamouth,Zimbabwe,Inactive
945,Matthew,Brewer,gregorywilliams@example.com,279.642.9688x27697,2024-07-22,1966-07-10,Female,East Samanthaport,Indonesia,Active
946,Darius,Fisher,kentprice@example.org,3957314196,2025-06-10,1970-11-26,Male,South Lucas,Iran,Active
947,Sydney,Haney,tom73@example.org,(307)983-2748x83565,2025-01-19,1956-11-20,Male,Bobbystad,Vanuatu,Active
948,Donald,Reyes,leejennifer@example.net,001-862-840-9649,2024-07-15,1969-08-31,Male,Lake Kathryn,French Southern Territories,Inactive
949,Tammy,Kane,tracybrown@example.net,+1-634-496-0478,2023-03-08,1973-05-06,Female,Walterland,Saint Lucia,Active
950,Michelle,Knox,victor70@example.org,470-728-5162,2024-09-29,2003-09-08,Male,Clarkeview,Lesotho,Inactive
951,Jennifer,Bennett,brian06@example.org,001-536-648-8208,2023-10-20,1963-11-19,Male,East Morganview,Antarctica (the territory South of 60 deg S),Inactive
952,Tina,Vega,lindsaycontreras@example.com,+1-668-883-9062,2024-02-08,1958-02-01,Male,North Michael,Uzbekistan,Inactive
953,Tammy,Stanley,joycehall@example.org,328.579.9160x9114,2023-06-14,1963-07-23,Male,Boltonbury,Spain,Active
954,Linda,Ryan,mosstracy@example.org,593-559-2361,2023-04-01,1991-09-03,Female,Joshuafurt,Kenya,Inactive
955,Michael,Valdez,nmeadows@example.org,760.252.3045x8816,2023-09-01,1975-01-21,Female,Hernandezborough,Afghanistan,Inactive
956,Krystal,Bailey,jacquelineanderson@example.org,(354)847-2419,2024-05-16,1986-02-09,Female,East Ronnie,Cote d'Ivoire,Active
957,Alexander,White,conwaylori@example.org,403-644-0966x17718,2024-02-16,1959-07-19,Male,Powellmouth,Moldova,Active
958,Amanda,Medina,lcarr@example.org,+1-389-680-8806x782,2024-06-26,1994-06-26,Male,Campbellland,Guyana,Active
959,Shawn,Rice,wilsonbrooke@example.net,474-868-1359,2023-01-03,2005-05-13,Female,West Bonnie,Austria,Inactive
960,Emily,Luna,bryanharris@example.com,+1-964-686-9893x9698,2025-03-10,2007-05-08,Female,Faulknerburgh,Dominica,Active
961,Emily,Walker,rnguyen@example.net,469.441.5594x50119,2025-11-17,1956-01-11,Female,Lake Brent,Honduras,Active
962,Brenda,Smith,marcoconnell@example.org,9753360511,2022-12-12,1961-02-04,Female,Jacobhaven,South Georgia and the South Sandwich Islands,Active
963,Lynn,Johnson,watkinsmatthew@example.org,(603)798-8636x53621,2025-05-07,1985-10-27,Female,Lopezchester,Antigua and Barbuda,Inactive
964,Shelby,Evans,donald62@example.net,(690)667-0009x942,2024-04-28,2003-10-02,Female,North Patrick,Grenada,Active
965,Daniel,Nunez,angela73@example.net,(804)966-4896,2025-07-17,1966-01-03,Female,Jonesmouth,Nicaragua,Active
966,Jesus,Stephens,andersonkylie@example.net,(205)964-2045x65775,2024-03-19,1966-01-12,Female,Thompsonstad,Germany,Inactive
967,Angel,Patel,bstrickland@example.com,853-438-9062x3546,2025-01-27,1999-12-16,Male,Bishopshire,Chile,Inactive
968,Nicole,Morrow,smithharry@example.org,+1-226-254-0165x9953,2023-04-14,1963-12-03,Female,New Robin,Nigeria,Inactive
969,Anna,Wright,robert72@example.org,001-962-621-2242x767,2024-05-13,1974-10-30,Female,East Malik,Macao,Active
970,Rose,Reed,daniellemills@example.com,(725)691-6011x2411,2023-09-13,1958-06-17,Male,Grimesfurt,South Africa,Inactive
971,Jeffrey,Hill,sharonbishop@example.org,+1-886-900-8017,2024-08-10,1980-04-25,Male,Mckinneymouth,Gabon,Active
972,Bryan,Pineda,jennifersalazar@example.org,001-678-923-1299x570,2025-06-12,1958-11-22,Male,West Sabrina,Burkina Faso,Inactive
973,Madison,Hardy,michael08@example.org,(264)526-1212,2023-07-09,1984-10-23,Female,Smithville,Norfolk Island,Inactive
974,Regina,Rodriguez,davidmoreno@example.org,743.475.3659x68078,2024-04-14,2004-01-22,Male,West Alicia,France,Active
975,Kevin,Pacheco,michelle88@example.org,(748)624-2183x854,2024-06-28,1983-01-21,Female,New Staceyview,Belize,Active
976,Ricky,Barnes,qtownsend@example.org,4065445475,2025-05-12,1972-07-14,Female,North Mark,Saint Lucia,Active
977,Donald,Miranda,brian12@example.net,912-332-7489,2024-07-14,1999-11-12,Male,Port Carol,Swaziland,Inactive
978,Sophia,Stephenson,kjimenez@example.net,876.433.4272x038,2024-08-07,1992-02-06,Male,East Richard,Argentina,Active
979,Kevin,Smith,brownmichael@example.org,575-208-0196,2024-03-13,1986-05-23,Male,North Pennyport,Northern Mariana Islands,Active
980,Travis,Harris,nking@example.com,553-706-9358x824,2024-10-23,2004-07-25,Male,Brandonmouth,Lebanon,Active
981,Colton,Garcia,garciabrian@example.net,940.601.8167,2023-09-08,2007-09-25,Male,Thomasland,Somalia,Inactive
982,Paige,Johnson,ericjohnson@example.net,516.752.4445x44608,2023-05-24,1961-10-29,Male,Joycebury,Russian Federation,Inactive
983,Derek,Harper,jonesjoe@example.com,001-317-499-3781x053,2023-12-07,1987-04-29,Female,Port Justinshire,French Southern Territories,Active
984,Shawn,Warner,robert53@example.org,+1-878-484-8699,2022-12-21,1998-08-12,Female,East Kevintown,Saint Lucia,Active
985,Ellen,Williams,jeremy36@example.org,001-890-545-7927x14724,2024-11-03,1998-03-13,Female,New Lisa,Austria,Inactive
986,Julia,Yang,evance@example.com,5195864242,2024-02-02,2001-12-07,Female,Morrisside,Bulgaria,Active
987,Sonya,Morales,bbrown@example.org,001-372-983-3912,2023-06-30,1988-08-11,Male,Andersonshire,Ukraine,Inactive
988,Robert,Young,sarahgibson@example.com,5624932880,2023-12-07,1976-10-06,Male,Newmanfurt,Lithuania,Inactive
989,Julia,Robinson,derek35@example.com,(210)310-2320,2024-06-23,1972-08-20,Male,Ernestberg,Faroe Islands,Inactive
990,Eric,Shields,matthewjohnson@example.net,001-986-876-6100x898,2025-06-01,1983-01-30,Female,Reginamouth,Andorra,Inactive
991,Robert,Brown,ramirezdaniel@example.com,608-214-3561,2023-06-02,1962-02-12,Female,North April,Peru,Active
992,Corey,Gordon,wbarnes@example.com,001-438-545-3198x0746,2024-01-16,1997-04-05,Female,West Marie,Oman,Active
993,Tracy,Roberts,oliviamunoz@example.net,746-695-1003x07620,2023-09-08,1995-10-16,Female,New Sarahchester,Trinidad and Tobago,Active
994,Ricky,Cabrera,belindatran@example.org,396-271-5006x66641,2024-07-19,1967-05-11,Female,Franklinville,Jordan,Active
995,Stephanie,Dennis,jenkinsaimee@example.org,+1-865-641-1340x7851,2023-06-08,1972-11-09,Male,Angelicafurt,Lebanon,Active
996,Antonio,Flores,rhood@example.org,001-697-408-9058x36683,2024-02-17,1958-04-26,Female,New Shelby,Slovenia,Active
997,Mitchell,Harper,pfitzgerald@example.org,(889)399-6269x7083,2023-02-19,1981-03-14,Female,Lake Vanessastad,Senegal,Inactive
998,Scott,Chambers,ryan39@example.org,387.991.5059x6257,2025-10-02,1979-05-24,Male,Fergusontown,Haiti,Inactive
999,Stephanie,Flores,butlerbradley@example.com,(409)832-0126x5789,2024-01-15,1998-06-14,Female,South Donnabury,Madagascar,Inactive
1000,Melissa,Turner,simmonsphillip@example.net,9417809521,2025-09-05,1991-10-09,Female,South Christinachester,Chad,Active
